-1,10,-1,66.945,74.593,-11.087,0.95,-8.0513
-1,10,-1,77.823,93.082,-7.3692,1.75,-8.7196
-1,10,-1,90.438,97.586,-13.654,0.85,-8.4093
-1,10,-1,50.395,51.34,-4.783,0.2,-4.7289
-1,10,-1,65.217,72.095,-8.2054,0.9,-7.6425
-1,10,-1,70.858,79.277,-5.6369,1,-8.4198
-1,10,1,141.13,137.24,8.8273,0.55,7.0568
-1,12,-1,62.267,69.793,-13.765,0.85,-8.8536
-1,12,-1,70.61,78.974,-10.734,0.85,-9.8403
-1,12,-1,79.069,88.067,-12.298,1,-8.998
-1,12,-1,71.237,94.007,-6.3381,2.45,-9.294
-1,12,-1,44.87,90.082,-9.5563,4.9,-9.2269
-1,12,-1,51.579,62.755,-7.7554,1.15,-9.7181
-1,12,-1,67.92,71.593,-6.631,0.5,-7.3459
-1,12,-1,69.182,79.899,-9.2532,1,-10.717
-1,12,-1,76.487,94.624,-12.221,1.8,-10.076
-1,12,-1,98.793,105.57,-6.0606,0.8,-8.4754
-1,12,-1,82.111,110.66,-8.1064,3.75,-7.6133
-1,12,-1,36.85,71.801,-3.9687,3.95,-8.8482
-1,12,-1,39.934,40.693,-1.7542,0.15,-5.0625
-1,12,-1,58.007,59.445,-6.894,0.25,-5.7528
-1,12,-1,65.256,79.473,-16.493,1.45,-9.805
-1,12,-1,72.921,83.844,-8.2938,1,-10.924
-1,12,-1,68.702,90.323,-6.6571,4,-5.4053
-1,12,-1,68.857,86.12,-5.0392,2.45,-7.0462
-1,12,-1,64.504,78.568,-6.3225,1.75,-8.0364
-1,12,-1,84.877,107.3,-6.5595,2.7,-8.3031
-1,12,-1,101.69,106.29,-6.5843,5.6,-0.82292
-1,12,-1,73.069,106.65,-9.6621,3.3,-10.177
-1,12,-1,99.89,100.52,-6.2354,0.5,-1.2586
-1,12,-1,104.36,110.04,-6.6077,0.85,-6.6833
-1,12,1,133.69,122.16,4.8545,1.7,6.7815
-1,12,-1,65.004,73.635,-8.4468,0.7,-12.331
-1,12,-1,72.465,79.535,-6.4723,0.65,-10.877
-1,12,-1,64.312,91.606,-11.856,2.55,-10.704
-1,12,-1,77.952,92.51,-11.465,1.6,-9.0986
-1,12,-1,59.404,96.462,-8.9421,3.55,-10.439
-1,12,-1,43.578,78.354,-11.595,4.7,-7.399
1,4,-1,99.776,100.34,-5.27,0.6,-0.93157
1,4,-1,109.57,120.95,-1.9436,1.55,-7.3432
1,4,-1,107.96,118.44,-9.2241,1.2,-8.7316
1,4,-1,139.68,139.79,-0.60411,0.2,-0.56377
1,4,-1,148.74,148.38,0.87886,0.4,0.88313
1,4,-1,122.4,123.19,-3.1629,0.45,-1.7506
1,4,-1,136.56,132.08,23.712,0.4,11.201
1,4,1,84.24,79.249,6.8165,0.9,5.5461
1,4,1,94.854,93.791,3.6568,0.3,3.5443
1,4,-1,62.593,59.438,6.8401,0.45,7.0113
1,4,-1,48.893,55.394,-9.2344,1.4,-4.6437
1,6,1,68.923,56.869,-17.155,1.5,8.0362
1,6,1,99.55,96.604,7.7683,0.35,8.4156
1,8,1,81.66,77.79,6.0074,0.8,4.8381
1,10,-1,71.16,83.655,-1.345,1.9,-6.5762
1,10,-1,85.342,87.215,-3.893,0.45,-4.1617
1,10,-1,85.893,87.795,-3.3659,0.45,-4.2278
1,10,-1,55.733,61.294,-3.7034,0.9,-6.1788
1,10,-1,77.178,77.063,-0.70581,0.25,0.45939
1,10,-1,81.263,81.93,-0.3632,0.3,-2.2214
1,10,-1,85.201,86.549,-2.2109,0.4,-3.3688
1,10,-1,65.188,68.658,-7.9222,1.9,-1.8258
1,12,-1,51.07,26.794,-31.069,2,12.138
1,12,-1,61.975,83.166,-1.5865,3.15,-6.7272
1,12,-1,64.964,70.492,-7.6303,0.95,-5.8192
1,12,-1,50.297,48.752,-17.633,0.5,3.0895
1,12,-1,61.011,68.424,-0.21703,1.1,-6.7393
1,12,-1,51.571,71.965,-3.2996,2.9,-7.0324
1,12,-1,79.073,78.997,-3.1326,0.4,0.18965
1,12,-1,56.826,62.568,-8.2341,0.6,-9.5702
1,12,1,60.662,53.805,2.5629,0.65,10.55
1,12,1,49.916,39.886,5.4747,0.7,14.328
1,12,-1,71.562,70.375,-8.8409,0.15,7.9131
1,12,-1,54.502,57.515,-37.146,1.55,-1.9438
1,12,-1,60.192,54.885,-10.85,0.8,6.6333
1,12,-1,73.593,75.352,-1.3121,0.35,-5.0273
1,12,-1,58.353,63.179,-20.467,1.15,-4.1965
1,12,-1,100.1,102.76,-5.3576,0.35,-7.5913
1,12,-1,112.36,112.71,-2.8049,0.15,-2.3333
1,12,-1,135.62,141.9,-7.5638,0.35,-17.956
1,12,-1,134.22,141.28,-4.7846,0.55,-12.836
-1,0,1,126.16,115.8,16.796,0.95,10.902
-1,0,1,117.76,114.22,0.17383,2.8,1.2629
-1,0,1,108.95,107.78,1.8543,0.85,1.3858
-1,0,-1,60.204,97.89,-28.693,11.8,-3.1937
-1,0,-1,68.21,70.556,2.5904,1.7,-1.3801
-1,0,1,62.066,56.532,-6.5218,4.75,1.1652
-1,0,1,79.71,83.709,-2.7693,3.7,-1.081
-1,0,1,67.907,82.29,-7.6593,7.35,-1.9569
-1,0,1,66.532,81.992,-6.3816,3.9,-3.964
-1,0,1,140.04,140.55,9.1305,2.3,-0.22267
-1,0,-1,80.068,113.82,2.02,5.4,-6.2503
-1,0,-1,85.765,84.396,2.2216,0.65,2.1063
-1,0,-1,112.43,98.216,2.7211,5.05,2.8154
-1,0,-1,152.03,154.02,1.4608,0.7,-2.8499
-1,0,1,158.07,173.19,0.85243,0.9,-16.801
-1,0,1,140.68,139.88,4.1983,0.15,5.281
-1,0,1,124.53,118.76,16.987,0.75,7.6874
-1,0,1,118,116.81,4.2954,0.55,2.1717
-1,0,1,152.48,151.67,1.342,0.3,2.6957
-1,0,1,123.58,121.4,4.9712,0.3,7.2778
-1,0,1,121.54,114.47,11.41,1.7,4.1622
-1,0,1,118.63,114.56,12.814,1.1,3.704
-1,0,1,113.27,112.83,0.5314,2.25,0.19477
-1,0,-1,68.651,72.831,-1.399,1.3,-3.2159
-1,0,-1,67.135,74.486,-7.5155,2,-3.6756
-1,0,1,139.94,77.438,26.905,8.45,7.3964
-1,0,1,133.13,129.01,16.971,0.5,8.2563
-1,0,1,129,126.66,2.9265,0.95,2.4665
-1,0,-1,70.959,71.23,-0.91547,0.75,-0.36084
-1,0,-1,64.948,63.794,0.25525,0.35,3.2964
-1,0,-1,59.969,48.867,-2.4553,0.75,14.803
-1,0,-1,70.532,71.749,-2.7542,1.1,-1.1069
-1,0,-1,62.54,59.951,-1.4751,0.9,2.8772
-1,0,1,120.33,113.29,19.45,0.9,7.8192
-1,0,1,118.49,109.12,14.72,2.2,4.2582
-1,0,1,120.83,113.42,31.64,0.75,9.8731
-1,0,1,124.9,111.25,6.8234,1.95,6.9997
-1,0,1,119.31,117.8,2.1513,0.8,1.8932
-1,0,-1,53.342,60.794,-26.773,1.6,-4.6574
-1,0,-1,63.129,67.655,-7.2776,2.75,-1.646
-1,0,1,129.41,120.86,9.7683,2.15,3.9782
-1,0,1,119.15,115.46,13.037,0.7,5.2723
-1,0,1,109.76,109.54,0.91888,0.75,0.3013
-1,0,1,104.06,103.81,1.1994,0.5,0.49092
-1,0,1,110.02,111.7,2.8549,0.95,-1.7681
-1,0,1,107.87,106.89,-0.055355,0.75,1.309
-1,0,1,114.76,119.14,1.2816,0.9,-4.8615
-1,0,-1,70.496,72.026,1.3883,1.05,-1.4567
-1,0,-1,75.549,82.052,-1.8196,2.65,-2.4539
-1,2,1,130.68,136.54,11.706,1.9,-3.0842
-1,2,1,123.54,120.73,9.8436,0.4,7.0109
-1,2,1,122.39,118.38,16.759,0.65,6.1613
-1,2,1,115,113.02,8.3745,0.5,3.9481
-1,2,1,110.51,105.62,21.049,0.75,6.508
-1,2,1,113.24,107.12,5.0651,1.45,4.2183
-1,2,1,118.48,120.12,3.0639,0.7,-2.3413
-1,2,-1,52.211,50.203,-5.8365,0.8,2.5102
-1,2,-1,52.639,59.687,-25.758,0.75,-9.3971
-1,2,-1,55.757,64.444,-24.803,1.15,-7.5534
-1,2,-1,58.807,63.444,-25.36,0.45,-10.306
-1,2,1,71.512,75.265,-10.418,1.2,-3.1278
-1,2,1,161.8,164.12,1.3461,0.3,-7.7404
-1,2,1,146.94,144.5,7.5417,0.4,6.0825
-1,2,-1,51,52.246,-4.7619,0.45,-2.7677
-1,2,-1,59.423,64.05,-16.862,1.5,-3.0845
-1,2,-1,63.481,63.424,1.5996,0.55,0.10423
-1,2,-1,58.772,49.714,9.1037,0.6,15.096
-1,2,-1,52.316,50.001,8.3938,0.25,9.2593
-1,2,1,113.93,114.5,-1.0676,0.5,-1.1251
-1,2,1,92.609,92.715,-13.726,1.45,-0.073501
-1,2,1,111.3,130.62,-210.46,1.2,-16.1
-1,2,-1,59.65,41.016,-0.75685,4.25,4.3845
-1,2,1,134.1,132.43,4.9014,0.35,4.7642
-1,2,1,124.16,123.12,2.9822,0.35,2.968
-1,2,1,112.96,109.33,19.164,0.4,9.0813
-1,2,1,108.74,106.67,4.716,0.45,4.5961
-1,2,1,101.21,96.972,8.2019,0.9,4.7057
-1,2,-1,22.299,39.529,-7.9114,2.3,-7.4912
-1,2,-1,41.871,43.811,-8.3626,0.5,-3.8798
-1,2,-1,60.332,59.448,4.6164,0.2,4.4167
-1,2,-1,38.532,43.809,-25.792,0.35,-15.077
-1,2,-1,46.052,47.955,-6.9269,0.3,-6.3453
-1,2,-1,50.485,57.776,-18.287,0.9,-8.1006
-1,2,1,80.042,76.506,3.8958,0.55,6.4296
-1,2,1,88.043,79.253,-3.1626,2.1,4.1854
-1,2,1,103.37,101.18,6.9683,0.45,4.8598
-1,2,1,97.663,91.64,4.2943,1.2,5.0195
-1,2,1,109.8,93.38,6.2968,1.95,8.4196
-1,2,-1,130.39,129.69,3.1875,0.25,2.8056
-1,2,-1,74.179,120.29,1.7592,3.95,-11.672
-1,2,-1,63.275,65.402,-30.641,1.3,-1.6362
-1,2,-1,60.491,72.957,-27.495,1.75,-7.1236
-1,2,1,103.26,100.48,3.9564,1.1,2.5291
-1,2,1,81.681,79.839,2.2465,0.5,3.6846
-1,2,1,58.926,59.576,-3.4123,0.4,-1.6265
-1,2,1,63.561,69.774,-20.384,1.1,-5.6478
-1,2,1,66.758,70.048,-11.079,0.65,-5.0616
-1,2,1,77.336,78.053,7.673,0.8,-0.89577
-1,2,-1,110.04,107.09,1.1412,3.65,0.80977
-1,2,1,106.26,79.529,5.2258,2,13.366
-1,2,-1,49.861,65.362,-25.98,2.45,-6.3269
-1,2,-1,48.988,60.701,-7.8467,5.35,-2.1893
-1,2,-1,46.001,52.041,-20.655,0.5,-12.081
-1,2,1,99.267,98.01,1.7795,0.9,1.3966
-1,2,-1,102.06,99.695,-0.36944,1.1,2.1505
-1,2,-1,70.561,87.063,-3.6678,1.45,-11.381
-1,2,-1,46.688,53.838,-46.395,0.9,-7.9437
-1,2,-1,37.036,64.087,-13.015,3.15,-8.5875
-1,2,-1,54.453,52.768,2.2407,0.35,4.8144
-1,2,1,108.96,111.61,8.8107,1.9,-1.3921
-1,2,-1,41.274,65.475,-40.512,1.9,-12.738
-1,2,-1,46.846,56.972,-21.216,1.55,-6.5333
-1,4,1,122.01,121.88,7.8361,0.6,0.20966
-1,4,-1,48.107,48.797,-1.1768,0.15,-4.5971
-1,4,-1,58.543,60.612,-6.8706,0.4,-5.1735
-1,4,-1,48.42,47.212,5.4183,0.2,6.0385
-1,4,-1,52.038,59.025,-22.568,0.55,-12.705
-1,4,-1,57,59.909,-11.627,0.4,-7.2728
-1,4,-1,62.844,64.181,-6.9451,0.2,-6.6816
-1,4,-1,50.808,52.001,-10.153,0.45,-2.6514
-1,4,-1,59.733,63.05,-10.156,0.4,-8.2919
-1,4,-1,66.537,67.631,-5.5708,0.2,-5.4731
-1,4,1,107.72,105.8,-0.89277,1.1,1.751
-1,4,-1,38.419,86.289,-10.95,1.25,-38.296
-1,4,-1,47.501,48.364,-4.5006,0.2,-4.3149
-1,4,-1,55.283,55.204,1.7518,0.15,0.52212
-1,4,-1,47.083,48.873,-17.688,0.4,-4.4735
-1,4,-1,50.244,52.266,-8.2147,0.25,-8.087
-1,4,-1,56.972,60.123,-6.3882,0.55,-5.7293
-1,4,-1,63.315,67.17,-18.019,0.55,-7.0091
-1,4,-1,64.777,70.26,-7.6565,0.7,-7.8327
-1,4,-1,65.407,67.92,-9.07,0.1,-25.124
-1,4,-1,71.077,75.146,-5.7762,1.1,-3.6991
-1,4,1,121.89,112.15,36.583,0.6,16.23
-1,4,-1,64.089,66.502,-4.388,0.65,-3.713
-1,4,-1,56.008,56.502,-5.9535,0.5,-0.98716
-1,4,-1,88.044,66.277,-2.8138,2.4,9.0697
-1,4,1,105.06,94.782,6.1127,2.85,3.6078
-1,4,1,100.09,98.039,1.19,0.45,4.5661
-1,4,1,92.922,91.67,0.13839,0.9,1.3916
-1,4,-1,47.544,55.076,-35.518,0.45,-16.738
-1,4,-1,59.38,59.059,1.4187,0.2,1.6042
-1,4,-1,49.619,52.04,-16.633,0.9,-2.6897
-1,4,-1,54.617,58.54,-16.059,0.45,-8.7181
-1,4,1,127.37,126.36,4.6211,0.55,1.8249
-1,4,1,111.58,109.75,9.5283,0.2,9.1167
-1,4,1,112.98,109.7,5.9592,0.4,8.2074
-1,4,1,104.8,99.183,19.005,0.35,16.051
-1,4,-1,40.073,42.527,-12.422,0.25,-9.8174
-1,4,-1,47.371,48.73,-8.0555,0.2,-6.7946
-1,4,-1,51.732,57.926,-33.41,0.25,-24.776
-1,4,-1,55.974,61.372,-27.179,0.3,-17.992
-1,4,-1,56.036,62.386,-16.268,1,-6.3503
-1,4,1,103.98,102.45,5.0526,0.7,2.1834
-1,4,1,93.865,92.952,4.3054,0.5,1.8278
-1,4,-1,85.216,85,3.0533,0.1,2.1518
-1,4,-1,65.064,77.247,-31.098,1,-12.183
-1,4,-1,73.654,73.907,-2.9414,0.7,-0.36194
-1,4,-1,69.638,69.45,-6.57,0.5,0.37642
-1,4,-1,71.149,73.034,-6.1229,0.3,-6.2824
-1,4,-1,75.259,63.928,1.2718,0.55,20.601
-1,4,-1,69.847,60.83,-2.4814,1.3,6.9358
-1,4,-1,64.218,65.445,-6.8866,0.3,-4.09
-1,4,-1,46.335,48.91,-15.845,0.25,-10.303
-1,4,1,143.05,139.9,8.4694,0.4,7.8604
-1,4,1,134.04,130.87,10.378,0.55,5.7639
-1,4,1,129.53,122.06,22.821,0.8,9.3399
-1,4,1,126.27,123.92,7.2068,0.7,3.3626
-1,4,1,132.62,137.62,-3.6,0.35,-14.272
-1,4,1,135.06,140.39,3.1313,0.7,-7.6065
-1,4,1,142.95,147.77,4.1923,0.55,-8.7646
-1,4,1,125.13,124.1,1.6692,0.45,2.2696
-1,4,-1,39.489,51.668,-42.016,0.95,-12.819
-1,4,-1,41.985,53.742,-19.188,1.35,-8.7087
-1,4,-1,45.616,55.254,-18.948,1.05,-9.1792
-1,4,-1,48.95,54.392,-21.476,0.45,-12.093
-1,4,-1,48.43,52.895,-11.239,0.45,-9.922
-1,4,1,136.37,134.27,3.5496,0.5,4.1904
-1,4,1,126.62,120.58,6.0702,0.8,7.5541
-1,4,1,110.23,105.33,6.0118,0.9,5.4368
-1,4,1,94.173,95.031,-1.5819,0.3,-2.8598
-1,4,1,89.785,88.789,-5.5119,0.8,1.2448
-1,4,1,91.271,80.861,3.9561,3.2,3.2533
-1,4,-1,5.594,131.27,-18.121,12.4,-10.135
-1,4,1,150.36,133.66,-0.98486,5.55,3.0098
-1,4,-1,55.404,50.115,-4.9097,0.45,11.754
-1,4,-1,51.961,45.601,-11.857,0.65,9.7847
-1,4,-1,56.665,71.134,-19.013,2.15,-6.7298
-1,4,-1,63.73,70.357,-5.0109,1.8,-3.6819
-1,4,1,92.439,87.127,5.4308,0.65,8.1718
-1,4,1,97.144,88.539,1.8414,5.1,1.6874
-1,4,-1,122.67,120.42,5.4066,0.45,4.9951
-1,4,-1,140.91,154.36,-0.17769,0.45,-29.874
-1,4,-1,72.854,159.31,-4.43,5.6,-15.438
-1,4,-1,57.568,57.485,2.3798,1.1,0.07558
-1,4,-1,56.279,77.646,-3.2749,2.55,-8.3794
-1,4,-1,63.182,67.942,-7.6251,0.7,-6.7993
-1,4,-1,125.58,136.81,-2.4094,0.8,-14.045
-1,6,-1,44.459,44.981,-43.21,0.8,-0.65312
-1,6,-1,42.841,69.218,-9.2389,1.45,-18.191
-1,6,-1,54.237,60.468,-23.287,0.45,-13.846
-1,6,1,169.1,81.587,73.037,2.85,30.705
-1,6,1,133.62,131.49,11.622,0.3,7.1013
-1,6,1,128.79,120.75,18.194,0.95,8.4626
-1,6,-1,46.556,53.774,-30.734,0.3,-24.061
-1,6,-1,64.782,66.879,-6.6613,0.3,-6.9902
-1,6,-1,56.304,57.693,-15.6,0.75,-1.8519
-1,6,-1,52.242,61.071,-20.862,0.6,-14.714
-1,6,-1,50.387,56.457,-17.098,0.45,-13.49
-1,6,-1,47.328,52.186,-22.056,0.3,-16.192
-1,6,-1,48.052,57.565,-39.739,0.4,-23.782
-1,6,-1,53.755,58.545,-16.578,0.45,-10.645
-1,6,-1,59.959,63.368,-4.9476,0.4,-8.5225
-1,6,-1,45.629,47.498,-36.108,0.55,-3.3975
-1,6,-1,46.062,56.501,-30.054,0.9,-11.599
-1,6,-1,52.678,60.421,-25.956,0.75,-10.324
-1,6,-1,63.806,71.738,-4.4106,1.45,-5.4701
-1,6,-1,73.914,79.294,-7.8242,0.75,-7.1729
-1,6,1,120.05,111.03,4.465,1.65,5.4649
-1,6,1,108.57,107.76,0.1271,0.5,1.6241
-1,6,1,88.13,87.25,3.0339,0.25,3.5177
-1,6,-1,61.841,68.714,-25.761,0.65,-10.575
-1,6,-1,57.455,67.813,-41.759,0.7,-14.797
-1,6,-1,58.137,70.802,-50.314,0.75,-16.886
-1,6,-1,134.64,154.72,-3.4857,0.6,-33.468
-1,6,1,161.12,175.48,8.5617,1.65,-8.7043
-1,6,1,143.06,141.31,6.8246,0.25,7.0054
-1,6,-1,58.048,71.085,-13.349,1.45,-8.991
-1,6,-1,58.338,64.242,-7.1446,0.85,-6.9467
-1,6,-1,55.178,64.525,-11.187,0.9,-10.386
-1,6,-1,58.901,63.849,-5.9045,0.6,-8.2476
-1,6,-1,62.071,69.821,-18.864,0.8,-9.6876
-1,6,-1,102.07,118.6,-8.9658,2.25,-7.3459
-1,6,-1,111.18,119.21,-3.496,1.3,-6.1794
-1,6,-1,133.18,132.2,41.074,1.15,0.85392
-1,6,1,62.31,61.51,2.7927,0.4,1.9992
-1,6,1,66.074,48.252,-0.39967,2.4,7.426
-1,6,-1,21.806,41.415,42.7,4.35,-4.5078
-1,6,-1,59.115,65.613,-3.2232,0.6,-10.83
-1,6,-1,59.573,66.835,-0.97905,0.6,-12.102
-1,6,-1,51.464,47.775,-6.4576,0.6,6.1488
-1,6,-1,59.841,66.928,-8.8797,0.8,-8.8595
-1,6,-1,68.282,73.127,-5.115,0.65,-7.4548
-1,6,1,127.51,127.6,21.525,1.55,-0.058777
-1,6,1,128.22,119.87,15.458,0.95,8.7947
-1,6,-1,64.448,67.656,-7.9759,0.85,-3.7745
-1,6,-1,84.868,85.545,-3.1036,0.25,-2.7094
-1,6,-1,83.774,88.222,-8.7285,0.4,-11.119
-1,6,-1,81.052,89.397,-4.7024,1.6,-5.2156
-1,6,-1,124.2,127.68,-4.1274,0.45,-7.7258
-1,6,-1,129.79,136.8,11.132,0.6,-11.696
-1,6,-1,132.03,123.95,38.902,0.6,13.464
-1,6,-1,106.25,118.84,-4.4725,1.2,-10.492
-1,6,-1,109.79,118.03,-0.076779,0.85,-9.6934
-1,6,-1,110.69,118.08,-8.9924,0.65,-11.367
-1,6,-1,105.27,118.64,-5.1394,0.75,-17.817
-1,6,1,93.797,83.882,7.2096,1.1,9.0134
-1,6,1,90.09,88.873,6.9456,1.3,0.93637
-1,6,1,110.24,105.38,16.605,0.5,9.7109
-1,6,1,103.71,102.33,1.995,0.4,3.4485
-1,6,1,96.359,57.516,7.0194,2.2,17.656
-1,6,-1,79.082,79.985,-5.4977,0.25,-3.6109
-1,6,-1,82.691,86.111,-7.5542,1,-3.4198
-1,8,-1,43.072,131.72,-10.671,6.5,-13.638
-1,8,-1,46.339,53.803,-20.691,0.55,-13.57
-1,8,-1,58.615,68.501,-12.086,1.25,-7.909
-1,8,-1,61.858,69.889,-12.148,0.7,-11.473
-1,8,1,161.78,72.529,15.808,1.35,66.112
-1,8,1,131.42,128.81,11.176,0.25,10.438
-1,8,1,121.84,118.85,10.143,0.35,8.5665
-1,8,1,119.2,116.08,16.194,0.2,15.577
-1,8,1,128.52,128.04,20.14,0.65,0.74136
-1,8,1,123.22,117.97,14.206,0.4,13.133
-1,8,1,109.97,115.14,3.7747,1.1,-4.7016
-1,8,1,123.66,126.06,14.705,0.85,-2.8204
-1,8,1,116.49,113.22,8.312,0.55,5.9549
-1,8,1,49.143,34.279,-21.909,1,14.864
-1,8,1,66.584,64.044,4.6105,0.4,6.3513
-1,8,-1,58.046,69.033,-18.103,0.85,-12.925
-1,8,-1,79.118,84.938,0.088305,0.85,-6.8474
-1,8,-1,75.009,97.564,-5.6421,2.15,-10.491
-1,8,-1,73.057,79.627,-5.845,1.25,-5.2565
-1,8,-1,96.731,98.226,-3.1979,0.55,-2.7179
-1,8,-1,98.703,102.26,-5.3099,1,-3.5554
-1,8,-1,100.42,145.58,-5.7742,3.2,-14.11
-1,8,1,166.69,123.41,-27.367,1.55,27.925
-1,8,1,123.8,118.78,7.7157,0.45,11.163
-1,8,1,119.64,115.88,14.966,0.3,12.512
-1,8,1,105.83,97.886,11.786,0.75,10.59
-1,8,1,107.58,102.6,16.978,1.6,3.1109
-1,8,1,110.44,101.21,21.46,1.1,8.3926
-1,8,1,66.82,52.823,-15.02,4,3.4992
-1,8,1,89.491,74.224,0.29842,1,15.267
-1,8,1,70.299,71.328,-7.0233,0.35,-2.9401
-1,8,-1,45.374,47.691,-11.232,0.25,-9.2666
-1,8,-1,49.648,54.687,-16.007,0.45,-11.199
-1,8,-1,53.862,57.66,-9.5368,0.35,-10.851
-1,8,1,114.22,110.89,11.879,0.5,6.6494
-1,8,1,101.57,96.238,8.6733,0.6,8.8804
-1,8,1,104.6,92.797,21.623,1.05,11.239
-1,8,1,105.12,102.8,10.278,0.25,9.2853
-1,8,1,102.56,98.151,8.2226,0.45,9.7959
-1,8,1,96.742,94.589,9.1031,0.25,8.6084
-1,8,1,89.495,94.911,-0.43139,1.65,-3.2828
-1,8,1,84.217,83.463,4.1218,0.25,3.0175
-1,8,1,60.686,62.287,-23.638,0.45,-3.558
-1,8,1,74.59,74.405,14.221,0.1,1.8515
-1,8,1,80.51,51.23,9.9227,0.85,34.448
-1,8,1,80.1,72.414,20.005,0.35,21.962
-1,8,-1,92.506,96.545,-7.518,0.55,-7.3436
-1,8,1,79.56,50.136,4.6024,1.35,21.795
-1,8,1,78.584,71.656,4.0374,0.75,9.2377
-1,8,-1,60.188,73.764,-4.8581,1.05,-12.929
-1,8,-1,54.541,47.483,-4.3592,0.55,12.832
-1,8,-1,57.27,60.013,-11.661,0.25,-10.972
-1,8,-1,71.418,74.67,-5.0272,0.45,-7.2265
-1,8,-1,70.38,75.169,-13.601,0.5,-9.5775
-1,8,-1,76.515,80.891,-11.433,0.45,-9.7248
-1,8,1,148.51,142.35,13.986,0.65,9.474
-1,8,1,140.78,129.77,10.865,0.95,11.585
-1,8,1,152.33,127.89,6.7951,1.3,18.801
-1,8,1,152.35,144.48,10.259,1.95,4.0375
-1,8,1,136.5,134.1,10.6,0.25,9.6167
-1,8,1,149.45,144.09,62.617,0.65,8.2582
-1,8,-1,51.426,56.112,-15.965,0.7,-6.6934
-1,8,-1,67.18,75.373,-13.285,0.75,-10.924
-1,8,1,90.319,120.01,6.029,4.5,-6.5976
-1,8,1,79.354,69.092,13.765,0.6,17.104
-1,8,1,77.877,61.851,5.9155,0.65,24.654
-1,8,1,81.021,73.539,9.3369,0.7,10.689
-1,8,-1,69.614,73.842,-6.4299,0.55,-7.6887
-1,8,-1,76.535,82.225,-7.0782,0.9,-6.322
-1,8,-1,76.93,86.717,-7.1759,1.4,-6.9905
-1,8,-1,80.742,84.888,-10.316,0.5,-8.2923
-1,8,-1,64.462,85.096,-13.248,1.55,-13.312
-1,8,-1,72.239,83.143,-7.4173,1.45,-7.5203
-1,8,1,141.86,127.19,32.068,0.8,18.334
-1,8,1,134.14,128.59,11.99,0.5,11.084
-1,8,1,126.5,121.83,17.823,0.45,10.391
