1.9234
3.5413
5.6876
4.0279
4.2484
4.8454
-14.221
-16.396
-2.1677
18.437
9.6498
13.905
4.2822
1.744
-10.087
-19.903
-14.534
-5.268
3.9509
4.0793
4.8043
-6.7904
7.1228
9.2645
-14.565
-18.889
5.1461
8.0705
-2.2765
19.85
22.422
24.238
21.857
26.305
9.733
35.268
24.365
15.306
21.488
10.068
11.336
15.108
14.266
20.643
16.395
20.523
22.13
20.726
10.821
26.137
19.763
16.599
21.701
14.06
15.832
-28.607
16.707
17.457
14.938
18.845
17.885
20.014
11.979
25.442
29.087
11.867
31.5
3.8427
19.511
21.466
18.589
17.403
17.418
9.7116
16.43
21.416
4.9689
27.45
10.149
7.7693
-21.301
14.532
19.141
28.197
18.51
18.95
23.863
21.177
8.8701
31.831
8.6998
-25.546
9.6754
-9.1671
9.5508
-10.368
13.983
11.743
27.681
-13.332
-12.254
2.9777
2.4531
3.9576
13.46
4.7523
5.2852
6.1848
4.7517
9.7524
8.5173
-16.212
18.128
10.954
27.425
30.388
28.277
-20.776
-17.327
0
11.698
15.161
-10.414
6.8313
12.604
29.543
5.6632
2.6554
-11.941
-9.9788
-11.065
10.351
-11.678
21.643
2.5808
14.085
25.696
-4.0427
4.3285
12.451
-8.8858
21.165
-18.188
-21.913
-7.7231
33.673
-31.084
-9.1159
-6.9822
-5.7992
-7.3594
5.8359
10.303
-10.932
-6.4769
-9.2758
-7.1651
-16.081
11.78
-10.581
2.5729
-11.207
-5.0629
-9.5779
-7.1026
-16.349
14.313
4.7458
-13.957
-9.61
-5.9506
7.6406
-3.1261
11.261
10.89
11.556
-5.5314
-9.9435
-5.1551
-9.3662
-9.3716
-3.3835
6.8773
-10.407
7.4755
11.805
7.687
13.491
7.3203
-17.293
-6.0497
13.05
4.0008
-13.767
-8.7708
18.137
-21.217
4.4446
12.241
-9.3586
-10.976
-14.829
-6.2944
-11.765
3.6203
21.511
17.578
-16.522
9.4229
11.724
7.4317
-0.7891
13.138
-11.727
-4.2837
-8.6245
-10.105
-8.7773
9.6818
10.944
-23.42
-22.105
10.848
6.4866
11.295
-11.803
-30.516
-8.0859
10.841
3.0526
5.3127
-6.438
-14.997
-16.723
17.399
15.731
-6.9771
-4.2885
15.699
13.907
-13.84
12.505
-11.331
10.605
7.871
7.1809
-10.843
12.242
7.8983
-9.1138
-30.975
9.9451
7.7034
-6.41
5.1826
9.8794
10.197
6.9447
3.1431
9.739
-11.678
-11.23
-7.5872
10.269
-12.592
-7.025
-8.4243
-9.764
11.515
-7.3396
8.9212
11.687
-17.61
-1.8801
-13.798
-4.9655
8.657
10.555
9.6396
6.4118
2.5934
-11.028
-2.2394
-7.9691
8.8433
-4.2041
3.3959
-4.0052
-14.428
-4.4013
-15.308
17.59
-12.178
-11.975
-5.6163
11.346
7.766
12.711
-18.85
9.8719
14.252
13.269
8.776
3.9442
19.158
-15.791
-21.288
-15.196
-5.3841
-8.9245
-22.701
2.9078
-32.879
-9.803
19.173
13.692
3.7335
-3.9003
-13.92
31.691
18.393
-15.369
20.078
11.662
6.8099
9.8443
24.759
17.627
10.542
-37.604
-12.87
-6.9283
20.323
-7.0887
4.7667
4.215
1.7994
10.236
10.493
9.6125
